,ID,Title,Year,Rating,IMDb,Rotten Tomatoes,Genre,Netflix,Amazon Prime Video
20430,20431,Venus and Mars,2015,,6.6,35,Drama,0,1
20431,20432,White Raven,2015,,5.0,31,Drama,0,1
20432,20433,A Gangland Love Story,2010,,4.7,28,Drama,0,1
20433,20434,Summer 2007,2008,,6.3,29,Drama,0,1
20434,20435,Hate Crime,2017,,3.3,30,Drama,0,1
20435,20436,Thru: The Hereafter Remains Unknown,2017,,5.4,32,Drama,0,1
20436,20437,Yesterday,2004,18+,7.6,58,Drama,0,1
20437,20438,Sammohanam,2018,,7.6,53,Drama,0,1
20438,20439,When the Ocean Met the Sky,2015,,6.8,33,Drama,0,1
20439,20440,Phas Gaye Re Obama,2010,13+,7.5,50,Drama,0,1
20440,20441,Lamb,2015,,6.9,51,Drama,0,1
20441,20442,A Bridge Apart,2013,,6.9,33,Drama,0,1
20442,20443,A Story of David,1960,,5.3,33,Drama,0,1
20443,20444,Targeting,2014,,4.7,28,Drama,0,1
20444,20445,Redeeming The Time,2019,,4.4,28,Drama,0,1
20445,20446,Riot on Sunset Strip,1967,,5.1,37,Drama,0,1
20446,20447,Truth About Kerry,2010,,5.2,30,Drama,0,1
20447,20448,Hameshaa,1997,,5.3,37,Drama,0,1
20448,20449,Fanfare for a Death Scene,1964,,5.6,31,Drama,0,1
20449,20450,Season Of A Lifetime,2012,,6.7,32,Drama,0,1
20450,20451,Give Us Tomorrow,1978,,5.8,34,Drama,0,1
20451,20452,Carving a Life,2017,,6.6,44,Drama,0,1
20452,20453,Crackheads,2013,,6.5,38,Drama,0,1
20453,20454,Askari,2001,7+,4.8,25,Drama,0,1
20454,20455,Women of Devil's Island,1962,,4.3,29,Drama,0,1
20455,20456,Massacre Gun,1967,,7.0,43,Drama,0,1
20456,20457,Buffalo Boy,2005,,6.9,41,Drama,0,1
20457,20458,Adelheid,1970,,7.4,49,Drama,0,1
20458,20459,My Life with James Dean,2018,,6.5,40,Drama,0,1
20459,20460,Badaltey Rishtey,1978,,6.8,35,Drama,0,1
20460,20461,Living Room Coffin,2018,,4.9,32,Drama,0,1
20461,20462,Barkhaa,2015,13+,5.1,37,Drama,0,1
20462,20463,Dry,2015,,6.9,36,Drama,0,1
20463,20464,Shaolin Mantis,1978,18+,6.8,47,Drama,0,1
20464,20465,The Winter Stallion,1992,,6.3,35,Drama,0,1
20465,20466,Return to Waterloo,1984,13+,7.0,36,Drama,0,1
20466,20467,Decameron Nights,1953,,5.5,36,Drama,0,1
20467,20468,Open Up to Me,2013,,6.7,45,Drama,0,1
20468,20469,Mangoré,2015,,5.2,39,Drama,0,1
20469,20470,Rock All Night,1957,,5.9,34,Drama,0,1
20470,20471,Coming Home,2012,,6.1,37,Drama,0,1
20471,20472,The Good Father,1985,18+,6.2,46,Drama,0,1
20472,20473,The Blockhouse,1973,18+,5.9,44,Drama,0,1
20473,20474,Hero,2012,,3.7,29,Drama,0,1
20474,20475,Message to My Daughter,1973,,7.0,37,Drama,0,1
20475,20476,Mujhse Fraaandship Karoge,2011,7+,6.9,47,Drama,0,1
20476,20477,Damaged Lives,1933,,4.4,36,Drama,0,1
20477,20478,Ente Ummante Peru,2018,,6.7,42,Drama,0,1
20478,20479,"Somewhere, Tomorrow",1983,7+,6.3,44,Drama,0,1
20479,20480,Street Days,2010,,7.7,46,Drama,0,1
20480,20481,Félicité,2017,,6.5,57,Drama,0,1
20481,20482,That Brennan Girl,1946,,6.6,38,Drama,0,1
20482,20483,The White Orchid,1954,,4.6,34,Drama,0,1
20483,20484,Shree 420,1955,all,8.0,55,Drama,0,1
20484,20485,Another One Opens,2013,,6.7,29,Drama,0,1
20485,20486,Job,1954,,7.6,35,Drama,0,1
20486,20487,The Beautiful Beast,2006,,5.8,44,Drama,0,1
20487,20488,A Mother,2015,,4.9,31,Drama,0,1
20488,20489,Deewangee,2002,,6.6,40,Drama,0,1
20489,20490,Coach of the Year,1980,all,5.2,33,Drama,0,1
20490,20491,Thirst,1998,16+,4.7,34,Drama,0,1
20491,20492,Water,2013,13+,6.7,41,Drama,0,1
20492,20493,Of Two Minds,2012,,6.8,38,Drama,0,1
20493,20494,Hell in Normandy,1968,,5.0,30,Drama,0,1
20494,20495,Kayla: A Cry in the Wilderness,1997,,6.2,41,Drama,0,1
20495,20496,Starstruck,1982,7+,6.9,63,Drama,0,1
20496,20497,Another Zero in the System,2013,,5.7,30,Drama,0,1
20497,20498,Man of Iron,1972,18+,6.4,42,Drama,0,1
20498,20499,Playback,2010,18+,7.8,46,Drama,0,1
20499,20500,World of the Drunken Master,1979,,5.7,40,Drama,0,1
20500,20501,T-Bird Gang,1959,13+,4.6,33,Drama,0,1
20501,20502,The Least of These,2011,,6.1,38,Drama,0,1
20502,20503,Death of a Soldier,1986,18+,5.6,36,Drama,0,1
20503,20504,Stolen Innocence,1995,,5.6,33,Drama,0,1
20504,20505,Love U... Mr. Kalakaar!,2011,all,5.3,37,Drama,0,1
20505,20506,The Big Night,1951,,6.3,43,Drama,0,1
20506,20507,"Eriko, Pretended",2018,all,6.6,30,Drama,0,1
20507,20508,Yellow Day,2015,7+,6.2,36,Drama,0,1
20508,20509,Mr. Kaplan,2014,,6.5,42,Drama,0,1
20509,20510,Nada+,2001,,6.3,40,Drama,0,1
20510,20511,Tokyo Newcomer,2012,,6.1,31,Drama,0,1
20511,20512,Esther and the King,1960,,5.5,42,Drama,0,1
20512,20513,The Limping Man,1953,,5.8,33,Drama,0,1
20513,20514,Seed of Innocence,1980,18+,5.3,33,Drama,0,1
20514,20515,"Bless You, Prison",2002,,7.4,44,Drama,0,1
20515,20516,Off Shore,2012,,3.9,29,Drama,0,1
20516,20517,Dog Jack,2011,13+,4.9,30,Drama,0,1
20517,20518,Strike Me Deadly,1963,,5.4,34,Drama,0,1
20518,20519,The Hired Heart,1997,7+,6.2,39,Drama,0,1
20519,20520,Deewana Main Deewana,2013,,2.4,30,Drama,0,1
20520,20521,Rajdooth,2019,,6.7,31,Drama,0,1
20521,20522,Dead Woman's Hollow,2013,,4.9,34,Drama,0,1
20522,20523,Gunsmoke Ranch,1937,all,5.9,34,Drama,0,1
20523,20524,James Dean,1976,13+,6.1,36,Drama,0,1
20524,20525,Streamline Express,1935,,5.4,34,Drama,0,1
20525,20526,Telephone Operator,1937,,5.7,35,Drama,0,1
20526,20527,Fish Without a Bicycle,2003,18+,3.8,23,Drama,0,1
20527,20528,The Brutal Truth,2000,18+,4.0,29,Drama,0,1
20528,20529,Big Town After Dark,1947,,5.6,36,Drama,0,1
20529,20530,Alison's Choice,2015,,5.3,37,Drama,0,1
20530,20531,The Path of the Wind,2009,,6.1,33,Drama,0,1
20531,20532,Disfigured,2008,,6.6,49,Drama,0,1
20532,20533,Modest Reception,2013,,6.7,47,Drama,0,1
20533,20534,She Is,2019,,nan,na,Drama,0,1
20534,20535,Rosebud,1975,7+,5.2,41,Drama,0,1
20535,20536,Nishabd,2007,,5.4,39,Drama,0,1
20536,20537,Irumbu Kuthirai,2014,,4.3,38,Drama,0,1
20537,20538,Pakeezah,1972,18+,7.3,52,Drama,0,1
20538,20539,The Trail of the Broken Blade,1967,,6.4,35,Drama,0,1
20539,20540,One Million Dubliners,2014,,8.2,47,Drama,0,1
20540,20541,The Green Promise,1949,,6.3,31,Drama,0,1
20541,20542,Moonfire,1973,7+,4.8,28,Drama,0,1
20542,20543,Avé,2012,,6.9,47,Drama,0,1
20543,20544,Black Jack Pershing: Love and War,2017,,8.8,42,Drama,0,1
20544,20545,The Stall,2016,,3.6,27,Drama,0,1
20545,20546,Los condenados,2012,,5.5,35,Drama,0,1
20546,20547,Eden,2014,,6.4,31,Drama,0,1
20547,20548,Fly Me to Minami,2013,,4.4,29,Drama,0,1
20548,20549,If God Comes Let Him Bring a Gun,2014,,6.0,34,Drama,0,1
20549,20550,Apocalypse Later: Harold Camping vs The End of the World,2013,,7.6,30,Drama,0,1
20550,20551,Hitler of the Andes,2003,,6.2,37,Drama,0,1
20551,20552,जागृति,1955,,6.8,36,Drama,0,1
20552,20553,The Hoosier Schoolmaster,1935,,5.7,31,Drama,0,1
20553,20554,Childish Things,1969,,6.3,29,Drama,0,1
20554,20555,The Displaced Person,1977,,6.3,37,Drama,0,1
20555,20556,Chitchor,1976,all,7.5,47,Drama,0,1
20556,20557,Sandhippu,1983,,4.0,28,Drama,0,1
20557,20558,Snake in the Monkey's Shadow,1979,18+,6.9,43,Drama,0,1
20558,20559,Secret Weapon,2019,,3.5,32,Drama,0,1
20559,20560,Tirza,2010,,6.4,47,Drama,0,1
20560,20561,Away You Go,2018,,6.1,33,Drama,0,1
20561,20562,Forget Me Never,1999,,5.9,33,Drama,0,1
20562,20563,Ravens,2017,16+,6.8,39,Drama,0,1
20563,20564,Rasputin,2010,,5.0,35,Drama,0,1
20564,20565,The Hours Till Daylight,2016,,7.6,53,Drama,0,1
20565,20566,The Club,1980,7+,6.9,48,Drama,0,1
20566,20567,Waterberry Tears,2010,,5.4,46,Drama,0,1
20567,20568,Foreign Intrigue,1956,,5.9,41,Drama,0,1
20568,20569,Ek Duuje Ke Liye,1981,,7.5,48,Drama,0,1
20569,20570,Secrets,1933,,6.5,41,Drama,0,1
20570,20571,The Number,2017,,6.4,27,Drama,0,1
20571,20572,The Sharkfighters,1956,7+,5.5,33,Drama,0,1
20572,20573,Mr. Blue Sky,2007,,7.5,38,Drama,0,1
20573,20574,Pikadero,2015,,6.7,37,Drama,0,1
20574,20575,Jesse,2011,18+,3.9,31,Drama,0,1
20575,20576,Dead Aim,1971,18+,4.5,34,Drama,0,1
20576,20577,Vice Squad,1953,,6.6,50,Drama,0,1
20577,20578,Brief Encounter,1974,,5.4,40,Drama,0,1
20578,20579,Anuranan,2006,,6.7,39,Drama,0,1
20579,20580,How to Kill a Judge,1975,,6.7,33,Drama,0,1
20580,20581,Aurora,2014,,6.8,38,Drama,0,1
20581,20582,Crystal,2017,13+,5.8,35,Drama,0,1
20582,20583,Dear Dad,2016,,6.4,40,Drama,0,1
20583,20584,My Fair Son,2007,,4.4,37,Drama,0,1
20584,20585,Chameli,2003,,7.0,45,Drama,0,1
20585,20586,The Judge,1949,,6.0,34,Drama,0,1
20586,20587,A Fool,2015,,7.1,44,Drama,0,1
20587,20588,Fun and Games,1971,18+,4.2,35,Drama,0,1
20588,20589,Riders of the Deadline,1943,,6.7,37,Drama,0,1
20589,20590,Soul of the Sword,1978,,6.5,38,Drama,0,1
20590,20591,The Magnificent Trio,1966,,6.3,37,Drama,0,1
20591,20592,Gripsholm,2000,,6.0,38,Drama,0,1
20592,20593,The Two Thieves,2014,,8.6,43,Drama,0,1
20593,20594,The God Cells,2016,,7.8,48,Drama,0,1
20594,20595,Jora 10 Numbaria,2017,,6.7,40,Drama,0,1
20595,20596,Walwal,2018,,8.2,43,Drama,0,1
20596,20597,Mere Apne,1970,all,7.4,41,Drama,0,1
20597,20598,Pilgrim's Progress,1978,,5.7,41,Drama,0,1
20598,20599,Mere Yaar Ki Shaadi Hai,2002,all,5.3,48,Drama,0,1
20599,20600,Jacqueline Argentine,2016,,6.3,43,Drama,0,1
20600,20601,Fangs of the Wild,1939,,5.1,31,Drama,0,1
20601,20602,"The Tundra Book. A Tale of Vukvukai, The Little Rock",2011,,6.7,30,Drama,0,1
20602,20603,Occupy: The Movie,2013,,7.1,31,Drama,0,1
20603,20604,Clover Bend,2002,,5.0,35,Drama,0,1
20604,20605,The Sword of Swords,1968,,6.6,41,Drama,0,1
20605,20606,Murda Capital,2015,,6.5,31,Drama,0,1
20606,20607,The Vengeful Beauty,1978,,6.6,36,Drama,0,1
20607,20608,Some Beasts,2015,,7.2,34,Drama,0,1
20608,20609,A Romance of the Redwoods,1917,,5.8,40,Drama,0,1
20609,20610,"Angel, Angel, Down We Go",1969,18+,4.5,37,Drama,0,1
20610,20611,Luxury Car,2006,,6.5,33,Drama,0,1
20611,20612,Cries of the Unborn,2017,,1.1,32,Drama,0,1
20612,20613,Palau the Movie,2019,,5.2,36,Drama,0,1
20613,20614,Saagar,1985,all,7.1,45,Drama,0,1
20614,20615,Time Please,2013,,7.1,39,Drama,0,1
20615,20616,Mumbai Pune Mumbai,2010,,8.0,45,Drama,0,1
20616,20617,Deer Boy,2017,,6.4,41,Drama,0,1
20617,20618,Gang Busters,1955,,5.5,35,Drama,0,1
20618,20619,Rock Rock Rock!,1956,,5.3,34,Drama,0,1
20619,20620,Kati Patang,1971,,7.2,43,Drama,0,1
20620,20621,Chandigarh Amritsar Chandigarh,2019,,7.4,42,Drama,0,1
20621,20622,Brindaavanam,2010,,7.1,45,Drama,0,1
20622,20623,Black Field,2009,,6.3,40,Drama,0,1
20623,20624,Suttu Pidikka Utharavu,2019,,6.3,39,Drama,0,1
20624,20625,Darkness Falls,1999,18+,5.7,41,Drama,0,1
20625,20626,Gharana Mogudu,1992,,7.3,36,Drama,0,1
20626,20627,What Iva Recorded,2005,,6.9,39,Drama,0,1
20627,20628,Lift,2016,,7.4,40,Drama,0,1
20628,20629,Deep Run,2015,,6.5,37,Drama,0,1
20629,20630,Airborne,1962,,5.4,33,Drama,0,1
20630,20631,Love Sick: Secrets of a Sex Addict,2008,,4.7,32,Drama,0,1
20631,20632,Broken Roads,2012,,5.1,31,Drama,0,1
20632,20633,24 Hours,2014,,5.8,33,Drama,0,1
20633,20634,Mere Dad Ki Maruti,2013,all,6.4,43,Drama,0,1
20634,20635,Thank God It's Friday,2013,,6.8,32,Drama,0,1
20635,20636,Final Appointment,1954,,6.0,36,Drama,0,1
20636,20637,Indu Sarkar,2017,,6.0,39,Drama,0,1
20637,20638,Silina,2009,,6.4,33,Drama,0,1
20638,20639,Foxes,2011,,6.2,41,Drama,0,1
20639,20640,Outside the Wire,2021,18+,5.3,66,Action & Adventure,1,0
20640,20641,Ava,2020,18+,5.4,82,Action & Adventure,1,0
20641,20642,We Can Be Heroes,2020,7+,4.7,57,Action & Adventure,1,0
20642,20643,Extraction,2020,18+,6.7,81,Action & Adventure,1,0
20643,20644,6 Underground,2019,18+,6.1,74,Action & Adventure,1,0
20644,20645,Naruto Shippuden the Movie,2007,13+,6.9,64,Action & Adventure,1,0
20645,20646,Code 8,2019,,6.1,77,Action & Adventure,1,0
20646,20647,A Trash Truck Christmas,2020,,5.3,47,Action & Adventure,1,0
20647,20648,The Lovebirds,2020,18+,6.1,70,Action & Adventure,1,0
20648,20649,Ip Man 4: The Finale,2019,16+,7.0,82,Action & Adventure,1,0
20649,20650,Angel Has Fallen,2019,18+,6.4,78,Action & Adventure,1,0
20650,20651,Spenser Confidential,2020,18+,6.2,70,Action & Adventure,1,0
20651,20652,Dragonheart: Vengeance,2020,13+,5.3,51,Action & Adventure,1,0
20652,20653,Doom: Annihilation,2019,18+,3.6,50,Action & Adventure,1,0
20653,20654,Over the Moon,2020,7+,6.5,77,Action & Adventure,1,0
20654,20655,El Camino: A Breaking Bad Movie,2019,18+,7.3,86,Action & Adventure,1,0
20655,20656,Animal World,2018,18+,6.5,68,Action & Adventure,1,0
20656,20657,The Christmas Chronicles: Part Two,2020,7+,6.0,72,Action & Adventure,1,0
20657,20658,Bulletproof 2,2020,,3.6,37,Action & Adventure,1,0
20658,20659,Inside Man: Most Wanted,2019,18+,5.6,51,Action & Adventure,1,0
20659,20660,Jarhead: Law of Return,2019,18+,5.7,45,Action & Adventure,1,0
20660,20661,Naruto Shippuden the Movie: Blood Prison,2011,13+,7.3,59,Action & Adventure,1,0
20661,20662,Pets United,2019,7+,3.8,49,Action & Adventure,1,0
20662,20663,A Babysitter's Guide to Monster Hunting,2020,,5.4,62,Action & Adventure,1,0
20663,20664,Triple Threat,2019,18+,5.6,64,Action & Adventure,1,0
20664,20665,Earth and Blood,2020,18+,4.9,47,Action & Adventure,1,0
20665,20666,Bobbleheads: The Movie,2020,7+,3.1,42,Action & Adventure,1,0
20666,20667,The Secret Life of Pets 2,2019,7+,6.5,79,Animation,1,0
20667,20668,Joseph: King of Dreams,2000,all,6.5,58,Animation,1,0
20668,20669,Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006,13+,6.5,57,Animation,1,0
20669,20670,Mirai,2018,7+,7.0,77,Animation,1,0
20670,20671,The Angry Birds Movie 2,2019,7+,6.4,74,Animation,1,0
20671,20672,No Game No Life: Zero,2017,18+,7.5,59,Animation,1,0
20672,20673,Modest Heroes,2018,7+,6.6,57,Animation,1,0
20673,20674,Animal Crackers,2020,7+,5.8,66,Animation,1,0
20674,20675,Naruto the Movie: Ninja Clash in the Land of Snow,2004,16+,6.7,63,Animation,1,0
20675,20676,The Polar Express,2004,all,6.6,78,Animation,1,0
20676,20677,Godzilla: Planet of the Monsters,2017,13+,6.0,55,Animation,1,0
20677,20678,The Princess and the Frog,2009,all,7.1,82,Animation,1,0
20678,20679,Madagascar: Escape 2 Africa,2008,7+,6.6,77,Animation,1,0
20679,20680,Naruto the Movie: Legend of the Stone of Gelel,2005,16+,6.6,60,Animation,1,0
20680,20681,Cloudy with a Chance of Meatballs,2009,7+,6.9,83,Animation,1,0
20681,20682,Woody Woodpecker,2017,7+,4.1,48,Animation,1,0
20682,20683,Monster House,2006,7+,6.6,77,Animation,1,0
20683,20684,The Rugrats Movie,1998,all,5.9,65,Animation,1,0
20684,20685,Bee Movie,2007,7+,6.1,71,Animation,1,0
20685,20686,Dragons: Dawn Of The Dragon Racers,2014,,7.0,53,Animation,1,0
20686,20687,Rango,2011,7+,7.2,83,Animation,1,0
20687,20688,Fearless,2020,,4.8,47,Animation,1,0
20688,20689,Expelled from Paradise,2014,16+,6.7,52,Anime,1,0
20689,20690,Pokémon the Movie: The Power of Us,2018,all,6.3,64,Anime,1,0
20690,20691,Violet Evergarden: Eternity and the Auto Memory Doll,2019,7+,7.4,64,Anime,1,0
20691,20692,Altered Carbon: Resleeved,2020,18+,6.5,62,Anime,1,0
20692,20693,Dragon Quest: Your Story,2019,7+,6.5,55,Anime,1,0
20693,20694,Lupin the Third: The Castle of Cagliostro,1979,7+,7.7,81,Anime,1,0
20694,20695,Blame!,2017,13+,6.7,59,Anime,1,0
20695,20696,NiNoKuni,2019,16+,6.1,50,Anime,1,0
20696,20697,Children of the Sea,2019,,6.5,64,Anime,1,0
20697,20698,Berserk: The Golden Age Arc I - The Egg of the King,2012,18+,7.6,63,Anime,1,0
20698,20699,K-ON! The Movie,2011,16+,7.6,53,Anime,1,0
20699,20700,Carmen Sandiego: To Steal or Not to Steal,2020,7+,6.9,51,Anime,1,0
20700,20701,Lu Over the Wall,2017,7+,6.8,65,Anime,1,0
20701,20702,Enter the Anime,2019,,2.5,42,Anime,1,0
20702,20703,Girls & Panzer: The Movie,2015,16+,7.4,50,Anime,1,0
20703,20704,We Wish You a Metal Christmas,2018,,7.5,43,Anime,1,0
20704,20705,The Ryan White Story,1989,,7.3,43,Biography,1,0
20705,20706,Weeds on Fire,2016,,6.7,39,Biography,1,0
20706,20707,Norman Lear: Just Another Version of You,2016,13+,7.2,62,Biography,1,0
20707,20708,Gunjan Saxena: The Kargil Girl,2020,16+,5.3,66,Biography,1,0
20708,20709,Elena,2013,,7.6,69,Biography,1,0
20709,20710,Unspeakable Acts,1990,,6.3,43,Biography,1,0
20710,20711,Kiss and Cry,2017,,5.9,42,Biography,1,0
20711,20712,Too Young The Hero,1988,,6.9,40,Biography,1,0
20712,20713,"The Other One: The Long, Strange Trip of Bob Weir",2014,,7.4,50,Biography,1,0
20713,20714,Jeremy Scott: The People's Designer,2015,13+,6.4,35,Biography,1,0
20714,20715,Merata: How Mum Decolonised the Screen,2019,,6.9,48,Biography,1,0
20715,20716,JFK: The Making of a President,2017,,6.4,41,Biography,1,0
20716,20717,Manto,2018,,7.4,68,Biography,1,0
20717,20718,A Love Song for Latasha,2019,,6.4,39,Biography,1,0
20718,20719,Sour Apples,2016,7+,7.1,53,Biography,1,0
20719,20720,Hank: 5 Years from the Brink,2013,,6.6,53,Biography,1,0
20720,20721,Nasha Natasha,2020,7+,6.5,44,Biography,1,0
20721,20722,Budhia Singh: Born to Run,2016,,7.7,67,Biography,1,0
20722,20723,Guillermo Vilas: Settling the Score,2020,,7.1,45,Biography,1,0
20723,20724,The 100 Years Show,2015,,7.4,47,Biography,1,0
20724,20725,Habibie & Ainun,2012,,7.6,58,Biography,1,0
20725,20726,Little Miss Sumo,2018,,6.7,41,Biography,1,0
20726,20727,Azhar,2016,13+,5.8,46,Biography,1,0
20727,20728,Curtiz,2018,18+,6.0,53,Biography,1,0
20728,20729,My Way: The Rise and Fall of Silvio Berlusconi,2016,,6.3,42,Biography,1,0
20729,20730,"Chatô, The King of Brazil",2015,,5.6,31,Biography,1,0
20730,20731,Kartini: Princess of Java,2017,,7.7,48,Biography,1,0
20731,20732,Hawaizaada,2015,7+,5.5,36,Biography,1,0
20732,20733,Harishchandrachi Factory,2009,all,8.4,57,Biography,1,0
20733,20734,#FriendButMarried,2018,,6.9,45,Biography,1,0
20734,20735,Rudy Habibie,2016,,7.5,51,Biography,1,0
20735,20736,Heritages,2014,,6.5,37,Biography,1,0
20736,20737,Grand-Daddy Day Care,2019,13+,4.9,45,Comedy,1,0
20737,20738,The Nut Job,2014,7+,5.7,58,Comedy,1,0
20738,20739,I Am Not an Easy Man,2018,,6.3,57,Comedy,1,0
20739,20740,The Spy Next Door,2010,7+,5.5,58,Comedy,1,0
20740,20741,Holiday in the Wild,2019,7+,6.1,62,Comedy,1,0
20741,20742,Alex Strangelove,2018,18+,6.3,73,Comedy,1,0
20742,20743,The Hateful Eight,2015,18+,7.8,88,Comedy,1,0
20743,20744,Father of the Year,2018,16+,5.2,50,Comedy,1,0
20744,20745,Chef,2014,18+,7.3,87,Comedy,1,0
20745,20746,Moonlight,2016,18+,7.4,88,Comedy,1,0
20746,20747,30 Minutes or Less,2011,16+,6.1,69,Comedy,1,0
20747,20748,Cinderella Pop,2019,,4.4,42,Comedy,1,0
20748,20749,Middle Men,2009,18+,6.8,67,Comedy,1,0
20749,20750,Muppets Most Wanted,2014,7+,6.4,72,Comedy,1,0
20750,20751,The Healer,2017,18+,6.3,58,Comedy,1,0
20751,20752,June & Kopi,2021,,nan,na,Comedy,1,0
20752,20753,The Laundromat,2019,18+,6.3,66,Comedy,1,0
20753,20754,Kung Fu Hustle,2004,18+,7.7,85,Comedy,1,0
20754,20755,The Dirt,2019,18+,7.0,73,Comedy,1,0
20755,20756,Arctic Dogs,2019,7+,4.6,51,Comedy,1,0
20756,20757,The Week Of,2018,13+,5.2,55,Comedy,1,0
20757,20758,Step Sisters,2018,13+,5.4,53,Comedy,1,0
20758,20759,Ibiza,2018,18+,5.2,61,Comedy,1,0
20759,20760,Mr. Deeds,2002,13+,5.8,67,Comedy,1,0
20760,20761,Hey Arnold! The Jungle Movie,2017,7+,7.6,75,Comedy,1,0
20761,20762,Candy Jar,2018,13+,5.8,64,Comedy,1,0
20762,20763,Killer Klowns from Outer Space,1988,13+,6.2,71,Comedy,1,0
20763,20764,Tremors: Shrieker Island,2020,13+,5.5,57,Comedy,1,0
20764,20765,The Willoughbys,2020,7+,6.4,76,Comedy,1,0
20765,20766,Budapest,2018,,5.4,47,Comedy,1,0
20766,20767,"Game Over, Man!",2018,18+,5.4,58,Comedy,1,0
20767,20768,Rose Island,2020,,7.0,61,Comedy,1,0
20768,20769,A California Christmas,2020,13+,5.7,56,Comedy,1,0
20769,20770,The Prom,2020,13+,6.0,73,Comedy,1,0
20770,20771,Sandy Wexler,2017,16+,5.2,56,Comedy,1,0
20771,20772,An Evening with Beverly Luff Linn,2018,18+,5.8,60,Crime,1,0
20772,20773,Agatha and the Truth of Murder,2018,13+,6.3,54,Crime,1,0
20773,20774,Blue Ruin,2013,18+,7.1,82,Crime,1,0
20774,20775,Tik Tok,2016,,5.5,39,Crime,1,0
20775,20776,Deidra & Laney Rob a Train,2017,16+,6.1,61,Crime,1,0
20776,20777,Coin Heist,2017,7+,4.8,45,Crime,1,0
20777,20778,Black Snow,2017,,6.2,55,Crime,1,0
20778,20779,Armed to the Teeth,2018,,8.1,58,Crime,1,0
20779,20780,Rampage: President Down,2016,,4.8,41,Crime,1,0
20780,20781,Kill the Irishman,2011,18+,7.1,72,Crime,1,0
20781,20782,Abducted in Plain Sight,2018,all,6.8,71,Crime,1,0
20782,20783,The Outsider,2018,,6.3,62,Crime,1,0
20783,20784,Dilwale,2015,7+,5.1,57,Crime,1,0
20784,20785,Team Foxcatcher,2016,16+,7.3,76,Crime,1,0
20785,20786,Don,2006,13+,7.2,62,Crime,1,0
20786,20787,Stereo,2014,,6.5,47,Crime,1,0
20787,20788,Trailer Park Boys: The Movie,2006,18+,7.2,66,Crime,1,0
20788,20789,Cut Bank,2014,18+,6.1,55,Crime,1,0
20789,20790,Haider,2014,13+,8.1,80,Crime,1,0
20790,20791,Calm with Horses,2020,18+,6.9,70,Crime,1,0
20791,20792,Amanda Knox,2016,18+,6.9,63,Crime,1,0
20792,20793,LA 92,2017,18+,8.2,82,Crime,1,0
20793,20794,The Young Offenders,2016,,7.1,77,Crime,1,0
20794,20795,Don 2,2011,,7.1,69,Crime,1,0
20795,20796,The Trap,2019,,4.3,45,Crime,1,0
20796,20797,Andhadhun,2018,,8.3,74,Crime,1,0
20797,20798,Our Godfather,2019,,6.8,45,Crime,1,0
20798,20799,Bad Day for the Cut,2017,,6.5,69,Crime,1,0
20799,20800,City of Tiny Lights,2016,,5.5,55,Crime,1,0
20800,20801,Bon Cop Bad Cop 2,2017,,6.7,64,Crime,1,0
20801,20802,Raman Raghav 2.0,2016,,7.4,73,Crime,1,0
20802,20803,Mission Blue,2014,7+,7.9,57,Documentary,1,0
20803,20804,Jenny Slate: Stage Fright,2019,18+,5.9,62,Documentary,1,0
20804,20805,Jeff Dunham: Controlled Chaos,2011,,7.5,57,Documentary,1,0
20805,20806,"Ram Dass, Going Home",2017,13+,7.0,43,Documentary,1,0
20806,20807,The Accountant of Auschwitz,2018,,7.3,72,Documentary,1,0
20807,20808,Maria Bamford: Old Baby,2017,18+,6.0,45,Documentary,1,0
20808,20809,Rory Scovel Tries Stand-Up for the First Time,2017,18+,6.7,46,Documentary,1,0
20809,20810,Denis Leary: No Cure for Cancer,1993,18+,7.4,54,Documentary,1,0
20810,20811,Jen Kirkman: I'm Gonna Die Alone (And I Feel Fine),2015,,6.8,49,Documentary,1,0
20811,20812,Léa & I,2019,,6.6,42,Documentary,1,0
20812,20813,The Creative Brain,2019,,6.3,52,Documentary,1,0
20813,20814,Rodney Carrington: Here Comes The Truth,2017,,4.4,33,Documentary,1,0
20814,20815,From One Second to the Next,2013,,7.4,49,Documentary,1,0
20815,20816,Brené Brown: The Call to Courage,2019,,7.6,49,Documentary,1,0
20816,20817,Reversing Roe,2018,,7.4,64,Documentary,1,0
20817,20818,Bethany Hamilton: Unstoppable,2019,7+,7.4,64,Documentary,1,0
20818,20819,Marvel & ESPN Films Present: 1 of 1: Genesis,2015,7+,4.9,32,Documentary,1,0
20819,20820,Dolly Parton: Here I Am,2019,,7.3,52,Documentary,1,0
20820,20821,The Animal People,2019,,7.5,47,Documentary,1,0
20821,20822,One in a Billion,2016,,6.7,39,Documentary,1,0
20822,20823,Bill Hicks: Sane Man,1989,18+,8.4,54,Documentary,1,0
20823,20824,She Did That,2019,,6.7,35,Documentary,1,0
20824,20825,Attacking the Devil: Harold Evans and the Last Nazi War Crime,2014,,8.1,51,Documentary,1,0
20825,20826,Expedition Happiness,2017,all,5.9,46,Documentary,1,0
20826,20827,The C Word,2016,,7.6,64,Documentary,1,0
20827,20828,Chris D'Elia: Incorrigible,2015,18+,6.5,48,Documentary,1,0
20828,20829,The Search for Life in Space,2016,,6.4,44,Documentary,1,0
